farm_id,crop_label,row,col,NDVI_t01,EVI_t01,NDMI_t01,NDVI_t02,EVI_t02,NDMI_t02,NDVI_t03,EVI_t03,NDMI_t03,NDVI_t04,EVI_t04,NDMI_t04,NDVI_t05,EVI_t05,NDMI_t05,NDVI_t06,EVI_t06,NDMI_t06,NDVI_t07,EVI_t07,NDMI_t07,NDVI_t08,EVI_t08,NDMI_t08
farm_00238,Potato,6,11,0.0671745166182518,0.5046826004981995,-0.09379594027996063,0.15902503657492714,0.7801370419521402,-0.05141876016627436,0.375822581480899,1.791527726318328,0.11722628965749217,0.5577473751193038,3.0,0.27699530516431564,0.5577473751193038,3.0,0.27699530516431564,0.5282090765216568,3.0,0.2816759936863216,0.5294141669899666,3.0,0.2895783474802396,0.5817846655845642,2.797407865524292,0.30059489607810974
farm_00238,Potato,7,8,0.0628930851817131,0.49723756313323975,-0.09665924310684204,0.13843836886005273,0.6735240242355653,-0.07095249350035332,0.379903848707794,1.7931648362669246,0.11619113097284112,0.5762314308053076,3.0,0.2883435582822049,0.5762314308053076,3.0,0.2883435582822049,0.5382729098403894,3.0,0.2913117546848346,0.5203417243810318,3.0,0.28370334057006447,0.5417559146881104,2.7876594066619873,0.25874125957489014
farm_00238,Potato,8,8,0.05653710290789604,0.4219409227371216,-0.10398561507463455,0.09199166418576768,0.4378755243169537,-0.09483503195715849,0.3433572957251758,1.5910593500482575,0.10086792283131554,0.5665056360708444,3.0,0.28371602005805907,0.5665056360708444,3.0,0.28371602005805907,0.5336984174895352,3.0,0.28771586836102603,0.5169871392065611,3.0,0.2826352607810113,0.5311063528060913,2.716726779937744,0.2624131441116333
farm_00238,Potato,9,8,0.06329113990068436,0.4867495894432068,-0.09771744161844254,0.08688878235857908,0.43082956976465914,-0.09459392003194567,0.3323667187151397,1.5358053959336686,0.09777614409115813,0.5571616294349448,2.8585875610988416,0.28108108108107727,0.5571616294349448,2.8585875610988416,0.28108108108107727,0.5228769497400267,3.0,0.28917253521126396,0.5100830863011909,3.0,0.2874381518527711,0.5359116196632385,2.888815402984619,0.2687626779079437
farm_00238,Potato,6,7,0.06800832599401474,0.541436493396759,-0.0904255285859108,0.21557703861488484,1.0753303364663827,-0.015134082662182267,0.44893041553970214,2.1100684171596957,0.1699956319739484,0.6102534226623855,3.0,0.3247064462017694,0.6102534226623855,3.0,0.3247064462017694,0.5920690856987876,3.0,0.3444520749533955,0.5889230308026604,3.0,0.34909322303531265,0.6126905679702759,2.9449431896209717,0.3260304927825928
farm_00238,Potato,9,7,0.053832441568374634,0.4760403633117676,-0.10573287308216095,0.09514328808446261,0.5569682842409845,-0.09312549960031809,0.3472984206151222,1.8430184684154065,0.10571915861284661,0.5658362989323752,3.0,0.2891197229990639,0.5658362989323752,3.0,0.2891197229990639,0.529070522533435,3.0,0.29133685538269927,0.5094722169422721,3.0,0.28246904719181415,0.5231539607048035,3.0,0.2554481029510498
farm_00238,Potato,8,10,0.055633801966905594,0.5176933407783508,-0.10440627485513687,0.09322947872977633,0.4798174473464899,-0.09874042973573556,0.3340051505990305,1.6058354866493796,0.08888178037746053,0.5493704440026417,3.0,0.27030698179842066,0.5493704440026417,3.0,0.27030698179842066,0.5176336746302537,3.0,0.2808449351896267,0.5047185709470771,3.0,0.27918054510941237,0.5257477760314941,2.8326964378356934,0.2564753592014313
farm_00238,Potato,6,8,0.06447187811136246,0.460107684135437,-0.08705881983041763,0.19970563384120202,0.9513854623834282,-0.021322957198443248,0.43681936041485847,1.992498141431373,0.16367999999999766,0.6070329670329582,3.0,0.32144578313252625,0.6070329670329582,3.0,0.32144578313252625,0.5852938300576823,3.0,0.3386617345927697,0.5741999731888004,3.0,0.33580343213728164,0.5836452841758728,2.873546838760376,0.2967110574245453
farm_00238,Potato,5,11,0.06946355104446411,0.48164042830467224,-0.08971169590950012,0.20587703669274293,0.8991158825386517,-0.0034356927935808973,0.4353581823302904,1.8999426370564065,0.18079128772519015,0.6123853211009086,3.0,0.33729639757460067,0.6123853211009086,3.0,0.33729639757460067,0.573517848718344,3.0,0.3338443337276885,0.5745723114025097,3.0,0.34172459742803096,0.6420810222625732,2.802075147628784,0.36572399735450745
farm_00238,Potato,5,10,0.07556160539388657,0.47700902819633484,-0.08232902735471725,0.22602424428417578,1.07733190306691,0.010667453725175868,0.42630896962133946,1.9513641755634046,0.16892822025565163,0.5762352227947776,2.8297112235783617,0.3042387760220679,0.5762352227947776,2.8297112235783617,0.3042387760220679,0.5495096228815219,3.0,0.3125238972505089,0.5613429070444326,3.0,0.3302910052910015,0.6323127150535583,2.956622362136841,0.3573130965232849
farm_00238,Potato,9,11,0.05878211930394173,0.4961378574371338,-0.10342772305011749,0.09187796451367138,0.4895934096795114,-0.08586836622134922,0.3024464659020224,1.5106533088753467,0.07664284713464911,0.5085634393568593,2.8749259039714334,0.23774017780326587,0.5085634393568593,2.8749259039714334,0.23774017780326587,0.49486090174043335,3.0,0.2592450071189406,0.49242062285539795,3.0,0.2660513274010172,0.5090795159339905,2.5675034523010254,0.24676668643951416
farm_00239,Potato,7,6,0.5619272589683533,2.2701218128204346,0.33619925379753113,0.5933904051780701,2.610671281814575,0.3446215093135834,0.4247058928012848,3.0,0.2891550362110138,0.4484911561012268,2.2990753650665283,0.21855850517749786,0.16608211398124695,0.5712460875511169,-0.04040747135877609,0.14129586517810822,0.43799152970314026,-0.06908627599477768,0.11160548776388168,0.299651563167572,-0.08958396315574646,0.09345794469118118,0.27807486057281494,-0.09692741930484772
farm_00239,Potato,11,8,0.5144819617271423,1.888633131980896,0.2971867024898529,0.5617849230766296,2.3688337802886963,0.3186813294887543,0.41699492931365967,3.0,0.29095104336738586,0.49239692091941833,1.9353049993515015,0.2799139618873596,0.27439725399017334,1.0415456295013428,0.03835360333323479,0.24051564931869507,0.7257974743843079,-0.002517399610951543,0.14966492354869843,0.4549570083618164,-0.07600239664316177,0.1312410831451416,0.428255558013916,-0.09150794893503189
farm_00239,Potato,10,9,0.5418010950088501,2.078082799911499,0.31613871455192566,0.544906735420227,2.142857074737549,0.32350048422813416,0.41037869453430176,3.0,0.2935425639152527,0.46878981590270996,1.933788776397705,0.262696772813797,0.20326530933380127,0.6709781885147095,-0.02206004224717617,0.17678916454315186,0.5703943967819214,-0.05571938678622246,0.12238147854804993,0.34486329555511475,-0.09551310539245605,0.10828488320112228,0.32783278822898865,-0.10870835930109024
farm_00239,Potato,9,8,0.5995519757270813,2.5319299697875977,0.36487454175949097,0.6196522116661072,2.716602087020874,0.3764954209327698,0.45752188563346863,3.0,0.31768307089805603,0.4714003801345825,2.118168354034424,0.25677382946014404,0.15626275539398193,0.5164509415626526,-0.03703703731298447,0.14521841704845428,0.46263790130615234,-0.07663017511367798,0.11389759927988052,0.27674341201782227,-0.06913112848997116,0.08654848486185074,0.23770883679389954,-0.09456915408372879
farm_00239,Potato,10,8,0.5917283892631531,2.2536184787750244,0.35635194182395935,0.6255584359169006,2.5798346996307373,0.3767484426498413,0.46231845021247864,3.0,0.32951289415359497,0.4952441453933716,2.140312433242798,0.2816958725452423,0.1865641474723816,0.6415252089500427,-0.021198464557528496,0.1625344306230545,0.5502265095710754,-0.06916653364896774,0.11660007387399673,0.309427410364151,-0.08783382922410965,0.09581263363361359,0.292081356048584,-0.1027168408036232
farm_00239,Potato,11,7,0.48184314370155334,1.9279608726501465,0.2802531123161316,0.5061836242675781,1.9527391195297241,0.2967556118965149,0.39174965023994446,3.0,0.2818026840686798,0.48356208205223083,1.9488036632537842,0.27272728085517883,0.27800220251083374,0.987734854221344,0.06016755476593971,0.254042387008667,0.780008852481842,0.016159556806087494,0.1437148153781891,0.3833066523075104,-0.07608366012573242,0.12512926757335663,0.33811476826667786,-0.07874682545661926
farm_00239,Potato,9,7,0.5930002927780151,2.5362143516540527,0.3622978627681732,0.5961968898773193,2.411491870880127,0.3686608374118805,0.43569061160087585,3.0,0.3055664598941803,0.48162728548049927,2.2851805686950684,0.2667601704597473,0.16986584663391113,0.5839364528656006,-0.036873407661914825,0.13795791566371918,0.42288854718208313,-0.07682579755783081,0.11658218502998352,0.3255814015865326,-0.08784383535385132,0.08194444328546524,0.22010819613933563,-0.09811867028474808
farm_00239,Potato,8,7,0.5837503671646118,2.7734265327453613,0.3449999988079071,0.5944620966911316,2.502732276916504,0.3578973114490509,0.43171295523643494,3.0,0.30090704560279846,0.45703527331352234,2.1845850944519043,0.2334444224834442,0.16583748161792755,0.5665722489356995,-0.04174476116895676,0.1308116614818573,0.4211060404777527,-0.08306708931922913,0.12068965286016464,0.33061105012893677,-0.0785587728023529,0.0855332612991333,0.2321803867816925,-0.09758595377206802
farm_00239,Potato,6,7,0.5401069521903992,2.255352735519409,0.29970797896385193,0.5444928407669067,2.2213759422302246,0.2979474365711212,0.3907099664211273,3.0,0.2421257048845291,0.38528138399124146,1.7142857313156128,0.16346007585525513,0.17527034878730774,0.6067241430282593,-0.028995279222726822,0.15085536241531372,0.4506388008594513,-0.04823151230812073,0.11344853788614273,0.30582278966903687,-0.07533925771713257,0.09452004730701447,0.3024241030216217,-0.08907254040241241
farm_00239,Potato,7,7,0.5524218082427979,2.299936294555664,0.31703510880470276,0.573533833026886,2.4727697372436523,0.3277502954006195,0.41134434938430786,3.0,0.2757367789745331,0.42897728085517883,2.04884672164917,0.1945970058441162,0.15789473056793213,0.5203251838684082,-0.04396536946296692,0.13806551694869995,0.4281567633152008,-0.06877293437719345,0.10730253159999847,0.29304030537605286,-0.0914093554019928,0.08978553116321564,0.26728707551956177,-0.10104947537183762
farm_00239,Potato,7,9,0.5531883239746094,2.0433385372161865,0.31755122542381287,0.5692488551139832,2.2626545429229736,0.32294371724128723,0.4162849187850952,3.0,0.2663847804069519,0.42101550102233887,1.9506616592407227,0.17887961864471436,0.15850622951984406,0.525302529335022,-0.0517914742231369,0.1483820080757141,0.46894487738609314,-0.06445909291505814,0.10784313827753067,0.2912423610687256,-0.09124652296304703,0.09297218173742294,0.27459460496902466,-0.09542562812566757
farm_00239,Potato,9,6,0.5950748324394226,2.3212530612945557,0.36723434925079346,0.6148517727851868,2.608133554458618,0.38022497296333313,0.4495205879211426,3.0,0.3201489746570587,0.49830180406570435,2.254500150680542,0.28185969591140747,0.1647893190383911,0.5256154537200928,-0.0436718612909317,0.13016122579574585,0.3851524293422699,-0.08485909551382065,0.11287414282560349,0.2999808192253113,-0.08698225021362305,0.0810810774564743,0.2284933179616928,-0.09826589375734329
farm_00239,Potato,7,8,0.5443349480628967,2.1870360374450684,0.31051599979400635,0.5635100603103638,2.578794479370117,0.3180544972419739,0.40325498580932617,3.0,0.26195961236953735,0.40897002816200256,1.7493175268173218,0.181156188249588,0.1519090235233307,0.5060893297195435,-0.04237717390060425,0.14075222611427307,0.4471544623374939,-0.0612635612487793,0.09928812086582184,0.27495330572128296,-0.09444444626569748,0.08472121506929398,0.24566929042339325,-0.09704641252756119
farm_00239,Potato,9,10,0.4941249191761017,2.096287488937378,0.27392566204071045,0.4896799325942993,1.9666025638580322,0.28218331933021545,0.37289121747016907,3.0,0.2503311336040497,0.4233289659023285,1.7857636213302612,0.21919730305671692,0.20897284150123596,0.797776460647583,-0.006307617761194706,0.19416730105876923,0.6911624073982239,-0.046422552317380905,0.13807828724384308,0.39006736874580383,-0.0735805332660675,0.11795961856842041,0.3269835114479065,-0.08772943913936615
farm_00239,Potato,8,10,0.49393796920776367,2.2817864418029785,0.2667556703090668,0.4887974262237549,1.9194397926330566,0.27220630645751953,0.37704917788505554,3.0,0.2475799024105072,0.4298275411128998,1.9098422527313232,0.20045429468154907,0.21535618603229523,0.8413538932800293,-0.02390766702592373,0.18102766573429108,0.6179168820381165,-0.06096794456243515,0.14275255799293518,0.4113923907279968,-0.07509998232126236,0.11655096709728241,0.3343815505504608,-0.09492077678442001
farm_00239,Potato,10,7,0.5761570334434509,2.3652942180633545,0.3429373800754547,0.5913978219032288,2.2472498416900635,0.36148130893707275,0.44397875666618347,3.0,0.31904032826423645,0.49425286054611206,2.2664713859558105,0.28236743807792664,0.20810167491436005,0.7324573397636414,-0.002459419658407569,0.1576065719127655,0.5226978063583374,-0.06888958811759949,0.11779816448688507,0.32648494839668274,-0.0897953063249588,0.09552343934774399,0.26361867785453796,-0.1001737117767334
farm_00239,Potato,10,6,0.5638574957847595,2.2935564517974854,0.33580705523490906,0.5941988825798035,2.3466241359710693,0.35804229974746704,0.4516039192676544,3.0,0.32232245802879333,0.5112936496734619,2.4106345176696777,0.2947225868701935,0.22598645091056824,0.7413703203201294,0.004244205076247454,0.1778716892004013,0.5716755390167236,-0.050773993134498596,0.12240356206893921,0.33363664150238037,-0.08978793770074844,0.11001060903072357,0.31493669748306274,-0.09645839035511017
farm_00239,Potato,8,5,0.5957207083702087,2.7093470096588135,0.36578312516212463,0.6148930191993713,2.535517930984497,0.3843039274215698,0.4515534043312073,3.0,0.31736835837364197,0.4917019307613373,2.337561845779419,0.2754591107368469,0.1848774403333664,0.6666666865348816,-0.03289250656962395,0.14128728210926056,0.4193848967552185,-0.0756516233086586,0.1042553186416626,0.2455729991197586,-0.08100929856300354,0.08149171620607376,0.22549207508563995,-0.09138381481170654
